event_date,ratio_before,ratio_after,ratio_change,base_price,return_-4w,return_-3w,return_-2w,return_-1w,return_+1w,return_+2w,return_+3w,return_+4w
20230602,20.68,26.77,0.2944874132259471,36.50,-0.1068493150684931506849315068,-0.1342465753424657534246575342,-0.09041095890410958904109589041,-0.1178082191780821917808219178,-0.02739726027397260273972602740,0.02602739726027397260273972603,-0.01095890410958904109589041096,0.01780821917808219178082191781
20251023,44.79,57.96,0.29403884139230096,80.30,-0.3686176836861768368617683686,-0.3163138231631382316313823163,-0.3486924034869240348692403487,-0.1344956413449564134495641345,-0.03735990037359900373599003736,-0.01618929016189290161892901619,0.01992528019925280199252801993,-0.03860523038605230386052303861
20250402,34.92,45.02,0.2892325232178545,54.00,-0.2777777777777777777777777778,-0.2703703703703703703703703704,-0.1944444444444444444444444444,-0.07592592592592592592592592593,-0.1111111111111111111111111111,0.1074074074074074074074074074,0.08518518518518518518518518519,0.09074074074074074074074074074
20230621,14.88,19.12,0.2849462174095284,50.00,-0.092,-0.105,-0.098,-0.103,-0.078,-0.01,-0.05,-0.018
20221202,27.62,35.49,0.28493844008188124,129.50,,-0.2779922779922779922779922780,-0.2046332046332046332046332046,-0.1312741312741312741312741313,-0.1003861003861003861003861004,-0.09652509652509652509652509653,-0.1389961389961389961389961390,-0.1312741312741312741312741313
20251107,17.56,22.55,0.2841685487375543,82.40,-0.1104368932038834951456310680,-0.1480582524271844660194174757,-0.1589805825242718446601941748,-0.1614077669902912621359223301,-0.04126213592233009708737864078,-0.08252427184466019417475728155,0.07888349514563106796116504854,0.3167475728155339805825242718
20241122,43.2,55.46,0.2837962897269377,13.80,,,,,0.6014492753623188405797101449,1.105072463768115942028985507,0.4347826086956521739130434783,0.4239130434782608695652173913
20241220,47.54,61.03,0.2837610373630409,33.60,-0.03125,-0.05654761904761904761904761905,-0.03720238095238095238095238095,-0.02529761904761904761904761905,0.07440476190476190476190476190,0.08184523809523809523809523810,0.06696428571428571428571428571,0.02232142857142857142857142857
20260123,27.12,34.75,0.2813421725168815,61.20,-0.1307189542483660130718954248,-0.1683006535947712418300653595,-0.1699346405228758169934640523,-0.1372549019607843137254901961,-0.02777777777777777777777777778,-0.07516339869281045751633986928,0.1519607843137254901960784314,0.1519607843137254901960784314
20250912,16.83,21.54,0.27985738087597267,37.75,-0.1960264900662251655629139073,-0.1774834437086092715231788079,-0.1907284768211920529801324503,-0.1205298013245033112582781457,0.01721854304635761589403973510,-0.05827814569536423841059602649,0.01324503311258278145695364238,0.03973509933774834437086092715
